feature_id,角色域,一级功能,二级功能,三级功能,四级功能,功能点,功能说明,优先级,验收要点,备注,是否有原型,开发是否已实现,版本
FIN-002-05,财务侧,订单财务,企业与订单,财务只读,同步通知关联角色,同步通知关联角色,财务查看企业、订单、发票和开通进度：同步通知关联角色。,P1,用户可以完成“同步通知关联角色”，且结果符合业务规则。,数据权限应受限,http://localhost:5160/finance/tenants http://localhost:5160/finance/orders http://localhost:5160/finance/orders/invoices,否,v1.1
FIN-003-01,财务侧,订单财务,公账汇款审核,到账确认,查看待处理列表,查看待处理列表,财务复核或处理公账汇款审核：查看待处理列表。,P1,用户可以完成“查看待处理列表”，且结果符合业务规则。,Beta1 由官方后台先承接,http://localhost:5160/finance/orders/bank-transfer-review,是,v1.0
FIN-003-02,财务侧,订单财务,公账汇款审核,到账确认,查看审核材料,查看审核材料,财务复核或处理公账汇款审核：查看审核材料。,P1,用户可以完成“查看审核材料”，且结果符合业务规则。,Beta1 由官方后台先承接,http://localhost:5160/finance/orders/bank-transfer-review,是,v1.0
FIN-003-03,财务侧,订单财务,公账汇款审核,到账确认,提交通过结果,提交通过结果,财务复核或处理公账汇款审核：提交通过结果。,P1,用户可以完成“提交通过结果”，且结果符合业务规则。,Beta1 由官方后台先承接,http://localhost:5160/finance/orders/bank-transfer-review,是,v1.0
FIN-003-04,财务侧,订单财务,公账汇款审核,到账确认,提交驳回结果,提交驳回结果,财务复核或处理公账汇款审核：提交驳回结果。,P1,用户可以完成“提交驳回结果”，且结果符合业务规则。,Beta1 由官方后台先承接,http://localhost:5160/finance/orders/bank-transfer-review,是,v1.0
FIN-003-05,财务侧,订单财务,公账汇款审核,到账确认,记录审核日志,记录审核日志,财务复核或处理公账汇款审核：记录审核日志。,P1,用户可以完成“记录审核日志”，且结果符合业务规则。,Beta1 由官方后台先承接,http://localhost:5160/finance/orders/bank-transfer-review,是,v1.0
FIN-004-01,财务侧,佣金结算,佣金规则,规则查看,查看当前配置,查看当前配置,财务查看或维护佣金规则：查看当前配置。,P1,用户可以完成“查看当前配置”，且结果符合业务规则。,角色分工待确认,http://localhost:5160/finance/commission/rules,是,v1.0
FIN-004-02,财务侧,佣金结算,佣金规则,规则查看,新增或编辑配置,新增或编辑配置,财务查看或维护佣金规则：新增或编辑配置。,P1,用户可以完成“新增或编辑配置”，且结果符合业务规则。,角色分工待确认,http://localhost:5160/finance/commission/rules,是,v1.0
FIN-004-03,财务侧,佣金结算,佣金规则,规则查看,校验配置有效性,校验配置有效性,财务查看或维护佣金规则：校验配置有效性。,P1,用户可以完成“校验配置有效性”，且结果符合业务规则。,角色分工待确认,http://localhost:5160/finance/commission/rules,是,v1.0
FIN-004-04,财务侧,佣金结算,佣金规则,规则查看,保存并生效,保存并生效,财务查看或维护佣金规则：保存并生效。,P1,用户可以完成“保存并生效”，且结果符合业务规则。,角色分工待确认,http://localhost:5160/finance/commission/rules,是,v1.0
FIN-004-05,财务侧,佣金结算,佣金规则,规则查看,记录配置变更,记录配置变更,财务查看或维护佣金规则：记录配置变更。,P1,用户可以完成“记录配置变更”，且结果符合业务规则。,角色分工待确认,http://localhost:5160/finance/commission/rules,是,v1.0
FIN-005-01,财务侧,佣金结算,提现流水,提现处理,查看待处理列表,查看待处理列表,财务查看提现流水并处理审核状态：查看待处理列表。,P1,用户可以完成“查看待处理列表”，且结果符合业务规则。,真实支付出款后置,http://localhost:5160/finance/commission/transactions,是,v1.0
FIN-005-02,财务侧,佣金结算,提现流水,提现处理,查看审核材料,查看审核材料,财务查看提现流水并处理审核状态：查看审核材料。,P1,用户可以完成“查看审核材料”，且结果符合业务规则。,真实支付出款后置,http://localhost:5160/finance/commission/transactions,是,v1.0
FIN-005-03,财务侧,佣金结算,提现流水,提现处理,提交通过结果,提交通过结果,财务查看提现流水并处理审核状态：提交通过结果。,P1,用户可以完成“提交通过结果”，且结果符合业务规则。,真实支付出款后置,http://localhost:5160/finance/commission/transactions,是,v1.0
FIN-005-04,财务侧,佣金结算,提现流水,提现处理,提交驳回结果,提交驳回结果,财务查看提现流水并处理审核状态：提交驳回结果。,P1,用户可以完成“提交驳回结果”，且结果符合业务规则。,真实支付出款后置,http://localhost:5160/finance/commission/transactions,是,v1.0
FIN-005-05,财务侧,佣金结算,提现流水,提现处理,记录审核日志,记录审核日志,财务查看提现流水并处理审核状态：记录审核日志。,P1,用户可以完成“记录审核日志”，且结果符合业务规则。,真实支付出款后置,http://localhost:5160/finance/commission/transactions,是,v1.0
FIN-006-01,财务侧,佣金结算,结算批次,批次管理,展示核心数据,展示核心数据,财务生成和确认佣金结算单：展示核心数据。,P1,用户可以完成“展示核心数据”，且结果符合业务规则。,首版可只读,http://localhost:5160/finance/commission/batches,否,v1.1
FIN-006-02,财务侧,佣金结算,结算批次,批次管理,支持搜索筛选,支持搜索筛选,财务生成和确认佣金结算单：支持搜索筛选。,P1,用户可以完成“支持搜索筛选”，且结果符合业务规则。,首版可只读,http://localhost:5160/finance/commission/batches,否,v1.1
FIN-006-03,财务侧,佣金结算,结算批次,批次管理,查看详情或下钻,查看详情或下钻,财务生成和确认佣金结算单：查看详情或下钻。,P1,用户可以完成“查看详情或下钻”，且结果符合业务规则。,首版可只读,http://localhost:5160/finance/commission/batches,否,v1.1
FIN-006-04,财务侧,佣金结算,结算批次,批次管理,展示状态与异常,展示状态与异常,财务生成和确认佣金结算单：展示状态与异常。,P1,用户可以完成“展示状态与异常”，且结果符合业务规则。,首版可只读,http://localhost:5160/finance/commission/batches,否,v1.1
FIN-006-05,财务侧,佣金结算,结算批次,批次管理,处理空状态和加载失败,处理空状态和加载失败,财务生成和确认佣金结算单：处理空状态和加载失败。,P1,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,首版可只读,http://localhost:5160/finance/commission/batches,否,v1.1
API-001-01,API 与开放能力,API 密钥,密钥列表,Key 生命周期,展示核心数据,展示核心数据,客户管理员查看 API Key 列表、状态、创建时间和最近调用：展示核心数据。,P1,用户可以完成“展示核心数据”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-001-02,API 与开放能力,API 密钥,密钥列表,Key 生命周期,支持搜索筛选,支持搜索筛选,客户管理员查看 API Key 列表、状态、创建时间和最近调用：支持搜索筛选。,P1,用户可以完成“支持搜索筛选”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-001-03,API 与开放能力,API 密钥,密钥列表,Key 生命周期,查看详情或下钻,查看详情或下钻,客户管理员查看 API Key 列表、状态、创建时间和最近调用：查看详情或下钻。,P1,用户可以完成“查看详情或下钻”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-001-04,API 与开放能力,API 密钥,密钥列表,Key 生命周期,展示状态与异常,展示状态与异常,客户管理员查看 API Key 列表、状态、创建时间和最近调用：展示状态与异常。,P1,用户可以完成“展示状态与异常”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-001-05,API 与开放能力,API 密钥,密钥列表,Key 生命周期,处理空状态和加载失败,处理空状态和加载失败,客户管理员查看 API Key 列表、状态、创建时间和最近调用：处理空状态和加载失败。,P1,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-002-01,API 与开放能力,API 密钥,创建密钥,权限范围,填写业务表单,填写业务表单,客户管理员创建 API Key 并设置名称、环境、权限范围和限额：填写业务表单。,P1,用户可以完成“填写业务表单”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-002-02,API 与开放能力,API 密钥,创建密钥,权限范围,校验必填和格式,校验必填和格式,客户管理员创建 API Key 并设置名称、环境、权限范围和限额：校验必填和格式。,P1,用户可以完成“校验必填和格式”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-002-03,API 与开放能力,API 密钥,创建密钥,权限范围,提交创建请求,提交创建请求,客户管理员创建 API Key 并设置名称、环境、权限范围和限额：提交创建请求。,P1,用户可以完成“提交创建请求”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-002-04,API 与开放能力,API 密钥,创建密钥,权限范围,展示成功反馈,展示成功反馈,客户管理员创建 API Key 并设置名称、环境、权限范围和限额：展示成功反馈。,P1,用户可以完成“展示成功反馈”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-002-05,API 与开放能力,API 密钥,创建密钥,权限范围,处理失败与重复提交,处理失败与重复提交,客户管理员创建 API Key 并设置名称、环境、权限范围和限额：处理失败与重复提交。,P1,用户可以完成“处理失败与重复提交”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-003-01,API 与开放能力,调用记录,使用记录,请求日志,展示核心数据,展示核心数据,客户管理员查看 API 调用记录、费用、状态码和 request_id：展示核心数据。,P1,用户可以完成“展示核心数据”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-003-02,API 与开放能力,调用记录,使用记录,请求日志,支持搜索筛选,支持搜索筛选,客户管理员查看 API 调用记录、费用、状态码和 request_id：支持搜索筛选。,P1,用户可以完成“支持搜索筛选”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-003-03,API 与开放能力,调用记录,使用记录,请求日志,查看详情或下钻,查看详情或下钻,客户管理员查看 API 调用记录、费用、状态码和 request_id：查看详情或下钻。,P1,用户可以完成“查看详情或下钻”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-003-04,API 与开放能力,调用记录,使用记录,请求日志,展示状态与异常,展示状态与异常,客户管理员查看 API 调用记录、费用、状态码和 request_id：展示状态与异常。,P1,用户可以完成“展示状态与异常”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-003-05,API 与开放能力,调用记录,使用记录,请求日志,处理空状态和加载失败,处理空状态和加载失败,客户管理员查看 API 调用记录、费用、状态码和 request_id：处理空状态和加载失败。,P1,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-004-01,API 与开放能力,服务目录,模型与服务,服务价格,查看当前配置,查看当前配置,客户管理员查看可调用服务目录、Endpoint 和计费单价：查看当前配置。,P1,用户可以完成“查看当前配置”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-004-02,API 与开放能力,服务目录,模型与服务,服务价格,新增或编辑配置,新增或编辑配置,客户管理员查看可调用服务目录、Endpoint 和计费单价：新增或编辑配置。,P1,用户可以完成“新增或编辑配置”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-004-03,API 与开放能力,服务目录,模型与服务,服务价格,校验配置有效性,校验配置有效性,客户管理员查看可调用服务目录、Endpoint 和计费单价：校验配置有效性。,P1,用户可以完成“校验配置有效性”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-004-04,API 与开放能力,服务目录,模型与服务,服务价格,保存并生效,保存并生效,客户管理员查看可调用服务目录、Endpoint 和计费单价：保存并生效。,P1,用户可以完成“保存并生效”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-004-05,API 与开放能力,服务目录,模型与服务,服务价格,记录配置变更,记录配置变更,客户管理员查看可调用服务目录、Endpoint 和计费单价：记录配置变更。,P1,用户可以完成“记录配置变更”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-005-01,API 与开放能力,渠道状态,服务渠道,可用性状态,展示功能入口,展示功能入口,客户管理员查看对客 API 渠道和底层服务状态：展示功能入口。,P2,用户可以完成“展示功能入口”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-005-02,API 与开放能力,渠道状态,服务渠道,可用性状态,展示核心信息,展示核心信息,客户管理员查看对客 API 渠道和底层服务状态：展示核心信息。,P2,用户可以完成“展示核心信息”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-005-03,API 与开放能力,渠道状态,服务渠道,可用性状态,执行主要操作,执行主要操作,客户管理员查看对客 API 渠道和底层服务状态：执行主要操作。,P2,用户可以完成“执行主要操作”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-005-04,API 与开放能力,渠道状态,服务渠道,可用性状态,保存操作结果,保存操作结果,客户管理员查看对客 API 渠道和底层服务状态：保存操作结果。,P2,用户可以完成“保存操作结果”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-005-05,API 与开放能力,渠道状态,服务渠道,可用性状态,处理异常反馈,处理异常反馈,客户管理员查看对客 API 渠道和底层服务状态：处理异常反馈。,P2,用户可以完成“处理异常反馈”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-006-01,API 与开放能力,计费扣费,外呼按次计费,余额扣减,展示核心数据,展示核心数据,系统按 API 调用次数生成扣费流水并校验余额不足：展示核心数据。,P1,用户可以完成“展示核心数据”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-006-02,API 与开放能力,计费扣费,外呼按次计费,余额扣减,支持搜索筛选,支持搜索筛选,系统按 API 调用次数生成扣费流水并校验余额不足：支持搜索筛选。,P1,用户可以完成“支持搜索筛选”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-006-03,API 与开放能力,计费扣费,外呼按次计费,余额扣减,查看详情或下钻,查看详情或下钻,系统按 API 调用次数生成扣费流水并校验余额不足：查看详情或下钻。,P1,用户可以完成“查看详情或下钻”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-006-04,API 与开放能力,计费扣费,外呼按次计费,余额扣减,展示状态与异常,展示状态与异常,系统按 API 调用次数生成扣费流水并校验余额不足：展示状态与异常。,P1,用户可以完成“展示状态与异常”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
API-006-05,API 与开放能力,计费扣费,外呼按次计费,余额扣减,处理空状态和加载失败,处理空状态和加载失败,系统按 API 调用次数生成扣费流水并校验余额不足：处理空状态和加载失败。,P1,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,需补充详细规则,/,否,v2.0
